YEAR,COMMUNITY.EXPECTATION,COMMUNITY.LEADERS,COUNTRY,DATAVIS.EDU,DATAVIS.EDU.METHOD,DATAVIS.TIME,EDU.BACKGROUND,EDU.MAJOR,EXPERIENCE.DATAVIS.YEARS,FREELANCE.OR.CONSULTANT,GENDER,JOB.DATASCI.HOURS,JOB.DATAVIS.AUDIENCE,JOB.DATAVIS.AUDIENCEDATAVISCONSUMPTION,JOB.DATAVIS.AUDIENCEDATAVISUSE,JOB.DATAVIS.AUDIENCEKNOWLEGE,JOB.DATAVIS.AUDIENCERELATIONSHIP,JOB.DATAVIS.CHARTSUSED,JOB.DATAVIS.EXPECTATIONS,JOB.DATAVIS.FATIGUE,JOB.DATAVIS.FOCUS,JOB.DATAVIS.GOALS,JOB.DATAVIS.HOURS,JOB.DATAVIS.INTENT,JOB.DATAVIS.LACKSKILLS,JOB.DATAVIS.LEADERSHIP.UNDERSTANDING,JOB.DATAVIS.NEWTOOLS,JOB.DATAVIS.ORGANIZATION,JOB.DATAVIS.PRESENTATION,JOB.DATAVIS.REACH,JOB.DATAVIS.RESOURCES,JOB.DATAVIS.TOOLCHOICE,JOB.DATAVIS.TOOLS,JOB.DATAVIS.USE,JOB.DESCRIPTION,JOB.DESIGN.HOURS,JOB.ENGINEERING.HOURS,JOB.IMPROVEMENT,JOB.PAY,JOB.PORTFOLIO.HOURS,JOB.PREPWORK.HOURS,JOB.SECTOR,LGBTQ,SPOKEN.LANGUAGE,REGION,TOTAL.HOURS,JOB.DESIGN.HOURS.PERC,JOB.DATASCI.HOURS.PERC,JOB.DATAVIS.HOURS.PERC,JOB.PREPWORK.HOURS.PERC,JOB.PORTFOLIO.HOURS.PERC,JOB.ENGINEERING.HOURS.PERC
2019,"I want to see how a pro solves a real problem, step by step. What do they think first, how do they try it, what kind of roadblocks they find, if they also feel lost when exploring data, how do they solve that blockage and carry on. Step by step until the project is done and delivered","Moritz Stefaner, Enrico Bertini",GERMANY,Mostly Self-Taught,"Collaboration with more skilled practitioners, Working through a project",Much more,MASTERS,NA,0.5,No,MAN,1,"Analysts, Project Managers",Quarterly,"ANALYSIS, RESEARCH",EXPERT,SUBORDINATE,"Line Chart, Bar Chart, Scatterplot, Flow Diagram (Sankey, DAGRE, Flow Chart), Swarm Chart",MORE,4,"DATA VISUALIZATION IS ONE OF SEVERAL OTHER THINGS I DO IN MY JOB, BUT NOT A PRIMARY OR SECONDARY PART OF MY ROLE","Analysis, Communication, Exploration",1,DATA VISUALIZATION IS ONLY PART OF MY JOB,4,5,4,THERE ARE NO SPECIALISTS IN DATA VISUALIZATION IN MY ORGANIZATION,Documents,"Research, Leadership",2,I'M ABLE TO CHOOSE MY OWN TOOLS.,"D3, Excel, Python, Matplotlib","Completely custom (matplotlib, ggplot2, Processing, D3, custom code)",DEVELOPER,0,1,Having a mentor,$60k - $80k,0,1,NOT-FOR-PROFIT,"No, but I identify as an Ally","SPANISH, ENGLISH, GERMAN",EUROPE,4,25,25,25,25,0,25
2019,NA,NA,UNITED STATES,Mostly Self-Taught,"Workshops, Examples, Video Tutorials, Working through a project",Much more,SOME COLLEGE,ENGINEERING,5,No,MAN,5,"Product Managers, Project Managers, Executives",Weekly,"ANALYSIS, SUMMARIZATION, RESEARCH, PR/BRANDING",MODERATE,COLLABORATIVE,Line Chart,ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,2,"DATA VISUALIZATION IS ONE OF SEVERAL OTHER THINGS I DO IN MY JOB, BUT NOT A PRIMARY OR SECONDARY PART OF MY ROLE","Analysis, Summary/Overview, Communication, Marketing, Storytelling",5,DATA VISUALIZATION IS ONLY PART OF MY JOB,3,6,4,THERE ARE NO SPECIALISTS IN DATA VISUALIZATION IN MY ORGANIZATION,"Dashboard, Documents","Marketing, Research, IT, Leadership",4,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND THIS CAUSES NO ISSUE,Excel,Business Intelligence Tools (like Tableau),ANALYST,0,0,I would enhance my knowledge.,$40k - $60k,0,20,CONSULTING,No,ENGLISH,US / CANADA,30,0,16.666666666666668,16.666666666666668,66.66666666666667,0,0
2019,One site with a list of resources.,NA,UNITED STATES,Mostly Self-Taught,"Video Tutorials, Collaboration with more skilled practitioners, Working through a project",Much more,SOME COLLEGE,THE ARTS,6,No,MAN,5,"General Public, Product Managers, Project Managers",Monthly,"SUMMARIZATION, RESEARCH","INTRO, MODERATE, EXPERT",CONSULTATIVE,"Line Chart, Bar Chart",ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,3,"DATA VISUALIZATION IS ONE OF SEVERAL OTHER THINGS I DO IN MY JOB, BUT NOT A PRIMARY OR SECONDARY PART OF MY ROLE","Analysis, Summary/Overview, Communication, Marketing, Storytelling",5,DATA VISUALIZATION IS ONLY PART OF MY JOB,4,5,5,THERE ARE NO SPECIALISTS IN DATA VISUALIZATION IN MY ORGANIZATION,Documents,"Marketing, Research, Leadership, Data Science/Analytics",4,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND THIS CAUSES NO ISSUE,Excel,"General purpose charting libraries (plotly, highcharts)",ANALYST,0,0,Get better with Python.,$40k - $60k,0,15,PRIVATE SECTOR,"No, but I identify as an Ally",ENGLISH,US / CANADA,25,0,20,20,60,0,0
2019,Data literacy education to public,NA,JAPAN,Mostly Self-Taught,"Workshops, Collaboration with more skilled practitioners, Working through a project",More,BACHELORS,NATURAL SCIENCES,6.5,No,MAN,4,"Product Managers, Project Managers, Executives",Quarterly,"ANALYSIS, SUMMARIZATION","MODERATE, EXPERT",COLLABORATIVE,"Line Chart, Bar Chart, Scatterplot, Hexbin/Heatmap, Choropleth Map, Flow Diagram (Sankey, DAGRE, Flow Chart)",MORE,4,"DATA VISUALIZATION IS ONE OF SEVERAL OTHER THINGS I DO IN MY JOB, BUT NOT A PRIMARY OR SECONDARY PART OF MY ROLE","Analysis, Summary/Overview, Communication, Marketing, Storytelling",4,DATA VISUALIZATION IS ONLY PART OF MY JOB,1,6,3,THERE ARE NO SPECIALISTS IN DATA VISUALIZATION IN MY ORGANIZATION,"Dashboard, Presentations","Marketing, Data Science/Analytics",4,I'M ABLE TO CHOOSE MY OWN TOOLS.,"Excel, ggplot2, Python, R, Tableau, Matplotlib","Business Intelligence Tools (like Tableau), Interactive Notebooks, Completely custom (matplotlib, ggplot2, Processing, D3, custom code)",ANALYST,0,4,Design,$80k - $100k,0,8,PRIVATE SECTOR,"No, but I identify as an Ally","JAPANESE, ENGLISH, GERMAN",ASIA,20,20,20,20,40,0,20
2019,NA,NA,UNITED STATES,Mostly Self-Taught,"Video Tutorials, Collaboration with more skilled practitioners, Working through a project, Mentoring/Teaching others",Less,ASSOCIATE,COMPUTER SCIENCE,1,No,MAN,10,"General Public, Product Managers, Project Managers, Executives",Daily,SUMMARIZATION,MODERATE,COLLABORATIVE,Treemap,MORE,4,"DATA VISUALIZATION IS ONE OF SEVERAL OTHER THINGS I DO IN MY JOB, BUT NOT A PRIMARY OR SECONDARY PART OF MY ROLE","Analysis, Summary/Overview",10,DATA VISUALIZATION IS ONLY PART OF MY JOB,3,6,4,THERE ARE NO SPECIALISTS IN DATA VISUALIZATION IN MY ORGANIZATION,"Static Web Page, Presentations","Design, Engineering, Marketing",4,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND IT CAUSES SOME ISSUES,"D3, Excel, Vue, Pen & Paper","Business Intelligence Tools (like Tableau), General purpose charting libraries (plotly, highcharts)",DEVELOPER,2,6,Spending less time on it.,$20k - $40k,3,0,PUBLIC SECTOR,No,ENGLISH,US / CANADA,31,19.35,32.25806451612903,32.25806451612903,0,9.67741935483871,19.35483870967742
2019,"More example, tutorials, etc and continue to push data viz out there",Elijah Meeks,UNITED STATES,Mostly Self-Taught,"Books, Workshops, Examples, Working through a project",More,BACHELORS,MATH & STATISTICS,1,No,MAN,2,"Engineers, Product Managers, Project Managers",Hourly,ANALYSIS,EXPERT,COLLABORATIVE,"Line Chart, Bar Chart, Pie Chart, Scatterplot",LESS,4,"DATA VISUALIZATION IS ONE OF SEVERAL OTHER THINGS I DO IN MY JOB, BUT NOT A PRIMARY OR SECONDARY PART OF MY ROLE","Analysis, Machine Learning, Summary/Overview",2,DATA VISUALIZATION IS ONLY PART OF MY JOB,4,3,4,THERE ARE NO SPECIALISTS IN DATA VISUALIZATION IN MY ORGANIZATION,"Embedded in a tool, Dashboard",Data Science/Analytics,3,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND IT CAUSES SOME ISSUES,"D3, ggplot2, Python, Qlik, R, Pen & Paper","Business Intelligence Tools (like Tableau), General purpose charting libraries (plotly, highcharts), Completely custom (matplotlib, ggplot2, Processing, D3, custom code)",DEVELOPER,1,2,Better access to good learning materials,$60k - $80k,4,2,PRIVATE SECTOR,"No, but I identify as an Ally",ENGLISH,US / CANADA,13,15.38,15.384615384615385,15.384615384615385,15.384615384615385,30.76923076923077,15.384615384615385
2019,There's enough advice already out there,"Mike Bostock, Nadieh Bremer, Shirley Wu",AUSTRALIA,Mostly Self-Taught,"Books, Examples, Working through a project",More,BACHELORS,COMPUTER SCIENCE,2,No,MAN,2,"Analysts, Product Managers",Weekly,"ANALYSIS, PR/BRANDING","INTRO, MODERATE",CONSULTATIVE,"Line Chart, Bar Chart, Pie Chart",LESS,5,"DATA VISUALIZATION IS ONE OF SEVERAL OTHER THINGS I DO IN MY JOB, BUT NOT A PRIMARY OR SECONDARY PART OF MY ROLE",Summary/Overview,2,DATA VISUALIZATION IS ONLY PART OF MY JOB,4,5,3,THERE ARE NO SPECIALISTS IN DATA VISUALIZATION IN MY ORGANIZATION,Dashboard,"Engineering, Data Science/Analytics",3,I'M ABLE TO CHOOSE MY OWN TOOLS.,"D3, React, Vue",Business Intelligence Tools (like Tableau),DEVELOPER,4,28,More time,$100k - $120k,0,1,PRIVATE SECTOR,No,NA,OCEANIA,37,75.68,5.405405405405405,5.405405405405405,2.7027027027027026,0,75.67567567567568
2019,"Educational workshops, Career pathways other than freelancing","Nadieh Bremer, Hans Rosling, Mike Bostock",UNITED KINGDOM,Mostly Self-Taught,"Books, Examples, Video Tutorials, Working through a project",Much more,MASTERS,MATH & STATISTICS,2,No,MAN,16,"General Public, Analysts, Engineers, Product Managers",Monthly,"ANALYSIS, SUMMARIZATION, RESEARCH","INTRO, MODERATE, EXPERT",CONSULTATIVE,"Line Chart, Bar Chart, Scatterplot, Hexbin/Heatmap, Network Diagram, Choropleth Map, Force-Directed Graph",LESS,5,"DATA VISUALIZATION IS AN IMPORTANT SECONDARY PART OF MY JOB, BUT NOT THE FOCUS","Analysis, Summary/Overview, Communication, Exploration, Storytelling",16,DATA VISUALIZATION IS ONLY PART OF MY JOB,4,7,5,EMBEDDED IN ANOTHER GROUP,"Embedded in a tool, Dashboard, Scrollytelling, Documents, Presentations","Design, Research, Leadership, Data Science/Analytics",3,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND IT CAUSES SOME ISSUES,"D3, React, WebGL, Pen & Paper, Canvas, KeyLines API","Completely custom (matplotlib, ggplot2, Processing, D3, custom code)",DEVELOPER,10,4,Design Skills,$20k - $40k,2,4,PRIVATE SECTOR,No,"ENGLISH, GREEK",EUROPE,52,7.69,30.76923076923077,30.76923076923077,7.6923076923076925,3.8461538461538463,7.6923076923076925
2019,NA,Jake VanderPlas,ARGENTINA,Mostly Self-Taught,"Books, Examples, Video Tutorials, Working through a project, Mentoring/Teaching others",Much more,MASTERS,NATURAL SCIENCES,0,No,MAN,5,"Engineers, Product Managers, Project Managers, Executives",Daily,SUMMARIZATION,MODERATE,SUBORDINATE,Bar Chart,ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,4,"DATA VISUALIZATION IS ONE OF SEVERAL OTHER THINGS I DO IN MY JOB, BUT NOT A PRIMARY OR SECONDARY PART OF MY ROLE",Summary/Overview,5,DATA VISUALIZATION IS ONLY PART OF MY JOB,2,3,4,THERE ARE NO SPECIALISTS IN DATA VISUALIZATION IN MY ORGANIZATION,"Documents, Email","Research, Data Science/Analytics",4,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND IT CAUSES SOME ISSUES,Python,"Interactive Notebooks, General purpose charting libraries (plotly, highcharts), Completely custom (matplotlib, ggplot2, Processing, D3, custom code)",ENGINEER,0,2,more time,"Less than $20,000",4,0,PRIVATE SECTOR,"No, but I identify as an Ally",SPANISH,LATIN AMERICA,16,12.5,31.25,31.25,0,25,12.5
2019,NA,Mike Bostock,UNITED STATES,Equal Parts School and Self-Taught,"Books, Workshops, Examples, Video Tutorials, Collaboration with more skilled practitioners, Working through a project, Mentoring/Teaching others, art",Much more,MASTERS,NATURAL SCIENCES,2,No,MAN,20,"Analysts, Project Managers, Executives, sme specialists",Daily,"JOURNALISM, ANALYSIS, RESEARCH, PR/BRANDING, SOURCING",INTRO,COLLABORATIVE,"Line Chart, Bar Chart, Pie Chart, Scatterplot, Hexbin/Heatmap, Treemap, Network Diagram, Choropleth Map, Raster Map, Flow Diagram (Sankey, DAGRE, Flow Chart), 3D Charts, Force-Directed Graph",ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,2,DATA VISUALIZATION IS THE FOCUS OF MY JOB,"Analysis, Machine Learning, Summary/Overview, Communication, Marketing, Exploration, Storytelling",20,HIRED TO DO DATA VISUALIZATION,5,7,5,THERE ARE NO SPECIALISTS IN DATA VISUALIZATION IN MY ORGANIZATION,"Dashboard, Interactive Notebook, Documents, Presentations, Email","Design, Engineering, Data Science/Analytics",5,I'M ABLE TO CHOOSE MY OWN TOOLS.,"ArcGIS, D3, Highcharts, Leaflet, Mapbox, kepler.gl, Python, QGIS, React, Semiotic, WebGL, Pen & Paper, Canvas, svg, html, css, javascript","Business Intelligence Tools (like Tableau), Interactive Notebooks, General purpose charting libraries (plotly, highcharts), Completely custom (matplotlib, ggplot2, Processing, D3, custom code), Hand-crafted in a graphics editor (Illustrator), Hand-crafted with pen & paper or other physical means",ENGINEER,5,5,more flexible work hours / location,$100k - $120k,0,5,PRIVATE SECTOR,No,ENGLISH,US / CANADA,55,9.09,36.36363636363637,36.36363636363637,9.090909090909092,0,9.090909090909092
2019,NA,"Elijah Meeks, Alberto Cairo, Nadieh Bremer",UNITED STATES,Mostly Self-Taught,"Books, Examples, Working through a project",More,BACHELORS,MATH & STATISTICS,3,No,MAN,2,"Analysts, Engineers, Product Managers, Executives",Weekly,ANALYSIS,MODERATE,COLLABORATIVE,"Line Chart, Bar Chart, Pie Chart, Scatterplot, Hexbin/Heatmap, Flow Diagram (Sankey, DAGRE, Flow Chart)",LESS,3,"DATA VISUALIZATION IS ONE OF SEVERAL OTHER THINGS I DO IN MY JOB, BUT NOT A PRIMARY OR SECONDARY PART OF MY ROLE","Analysis, Summary/Overview, Marketing, Exploration",2,DATA VISUALIZATION IS ONLY PART OF MY JOB,3,7,3,BOTH,"Embedded in a tool, Dashboard, Static Web Page, Interactive Notebook, Presentations, Email","Design, Engineering, Marketing, Research, Data Science/Analytics",3,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND THIS CAUSES NO ISSUE,"D3, Angular, ggplot2, Highcharts, Python","Business Intelligence Tools (like Tableau), Interactive Notebooks, General purpose charting libraries (plotly, highcharts), Completely custom (matplotlib, ggplot2, Processing, D3, custom code)",DEVELOPER,NA,0,NA,$120k - $140k,2,0,PRIVATE SECTOR,No,NA,US / CANADA,NA,NA,NA,NA,NA,NA,NA
2019,NA,NA,UNITED STATES,Mostly Self-Taught,"Books, Working through a project",Much more,MASTERS,ENGINEERING,3,No,MAN,10,"Analysts, Engineers, Scientists, Product Managers, Project Managers, Executives",Hourly,"ANALYSIS, SUMMARIZATION, RESEARCH",INTRO,CONSULTATIVE,"Line Chart, Bar Chart, Pie Chart, Infographics, Network Diagram, Flow Diagram (Sankey, DAGRE, Flow Chart)",ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,4,"DATA VISUALIZATION IS AN IMPORTANT SECONDARY PART OF MY JOB, BUT NOT THE FOCUS","Analysis, Machine Learning, Summary/Overview, Marketing",10,DATA VISUALIZATION IS ONLY PART OF MY JOB,3,6,5,THERE ARE NO SPECIALISTS IN DATA VISUALIZATION IN MY ORGANIZATION,Static Web Page,"Design, Engineering, Marketing, Data Science/Analytics",2,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND IT CAUSES SOME ISSUES,"D3, Angular, Highcharts","Completely custom (matplotlib, ggplot2, Processing, D3, custom code)",ENGINEER,10,20,NA,$100k - $120k,2,10,PRIVATE SECTOR,No,"ENGLISH, HINDI, KANNADA",US / CANADA,62,32.26,16.129032258064516,16.129032258064516,16.129032258064516,3.225806451612903,32.25806451612903
2019,NA,NA,UNITED STATES,Mostly Self-Taught,"Examples, Collaboration with more skilled practitioners, Working through a project",More,MASTERS,COMPUTER SCIENCE,5,No,MAN,NA,"General Public, Engineers, Executives, Public officials",Not tracked / Unknown,NA,"INTRO, MODERATE, EXPERT",CONSULTATIVE,"Line Chart, Bar Chart, Scatterplot, Hexbin/Heatmap, Choropleth Map, Raster Map",ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,NA,"DATA VISUALIZATION IS AN IMPORTANT SECONDARY PART OF MY JOB, BUT NOT THE FOCUS","Analysis, Machine Learning, Summary/Overview, Communication, Exploration, Storytelling",NA,DATA VISUALIZATION IS ONLY PART OF MY JOB,NA,4,NA,EMBEDDED IN ANOTHER GROUP,"Static Web Page, Documents, Presentations","Engineering, Data Science/Analytics",4,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND IT CAUSES SOME ISSUES,"D3, Angular, Tableau, WebGL, Google Earth Engine, Google Sheets, deck.gl","Interactive Notebooks, General purpose charting libraries (plotly, highcharts), Completely custom (matplotlib, ggplot2, Processing, D3, custom code)",ENGINEER,NA,NA,NA,$200k+,NA,NA,PRIVATE SECTOR,"No, but I identify as an Ally",NA,US / CANADA,NA,NA,NA,NA,NA,NA,NA
2019,Suggestions about what skills to grow in,"Elijah Meeks, Alberto Cairo, Alli Torban, Lisa Charlotte Rost, Edward Tufte",UNITED STATES,Mostly Self-Taught,"Books, Examples, Collaboration with more skilled practitioners, Working through a project, Mentoring/Teaching others",More,BACHELORS,COMPUTER SCIENCE,2,No,MAN,25,"General Public, Engineers, Product Managers, Devops / IT",Daily,"ANALYSIS, SUMMARIZATION, INCIDENT RESPONSE , COST OPTIMIZATION","INTRO, MODERATE, EXPERT",CONSULTATIVE,"Line Chart, Bar Chart, Scatterplot, Hexbin/Heatmap, Treemap, Force-Directed Graph",LESS,4,"DATA VISUALIZATION IS AN IMPORTANT SECONDARY PART OF MY JOB, BUT NOT THE FOCUS","Analysis, Summary/Overview, Communication, Exploration, Dashboarding",25,DATA VISUALIZATION IS ONLY PART OF MY JOB,3,5,5,BOTH,"Embedded in a tool, Dashboard, Static Web Page, Interactive Notebook","Design, Engineering, Data Science/Analytics",4,I'M ABLE TO CHOOSE MY OWN TOOLS.,"D3, Excel, Gephi, Plotly, Python, React, Semiotic, Tableau, Vega, WebGL, Pen & Paper, Canvas, P5/Processing, Observable, Jupyter","Business Intelligence Tools (like Tableau), Completely custom (matplotlib, ggplot2, Processing, D3, custom code)",ENGINEER,1,5,NA,$120k - $140k,3,2,PRIVATE SECTOR,No,ENGLISH,US / CANADA,61,8.2,40.98360655737705,40.98360655737705,3.278688524590164,4.918032786885246,8.19672131147541
2019,NA,Edward Tufte,UNITED STATES,Mostly Self-Taught,Collaboration with more skilled practitioners,More,BACHELORS,ENGINEERING,10,No,MAN,0,Project Managers,Monthly,"ANALYSIS, SUMMARIZATION, RESEARCH",EXPERT,COLLABORATIVE,"Line Chart, Bar Chart, Scatterplot",ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,NA,"DATA VISUALIZATION IS ONE OF SEVERAL OTHER THINGS I DO IN MY JOB, BUT NOT A PRIMARY OR SECONDARY PART OF MY ROLE","Summary/Overview, Communication",0,DATA VISUALIZATION IS ONLY PART OF MY JOB,2,5,2,THERE ARE NO SPECIALISTS IN DATA VISUALIZATION IN MY ORGANIZATION,Dashboard,It's just not a big part of Anything we do.,5,I'M ABLE TO CHOOSE MY OWN TOOLS.,"D3, Excel, Pen & Paper","General purpose charting libraries (plotly, highcharts)",DEVELOPER,2,5,NA,$100k - $120k,0,0,PRIVATE SECTOR,"No, but I identify as an Ally",ENGLISH,US / CANADA,7,71.43,0,0,0,0,71.42857142857143
2019,NA,NA,UNITED STATES,Mostly Self-Taught,"Examples, Collaboration with more skilled practitioners, Working through a project",More,BACHELORS,THE ARTS,3,No,MAN,20,"Analysts, Scientists, Medical Professionals, Product Managers, Project Managers, Executives",Hourly,"ANALYSIS, SUMMARIZATION, EDUCATION, RESEARCH, PR/BRANDING","MODERATE, EXPERT",COLLABORATIVE,"Line Chart, Bar Chart, Scatterplot, Hexbin/Heatmap, Treemap, Network Diagram, Choropleth Map, Flow Diagram (Sankey, DAGRE, Flow Chart), Swarm Chart",ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,4,DATA VISUALIZATION IS THE FOCUS OF MY JOB,"Analysis, Summary/Overview, Communication, Marketing, Exploration, Storytelling, Education",20,HIRED TO DO DATA VISUALIZATION,2,7,3,EMBEDDED IN ANOTHER GROUP,"Embedded in a tool, Dashboard, Static Web Page, Documents, Presentations","Marketing, Research, Leadership, Data Science/Analytics",5,I'M ABLE TO CHOOSE MY OWN TOOLS.,"D3, Highcharts, Leaflet, Mapbox, Python, React, WebGL, Canvas","Interactive Notebooks, Completely custom (matplotlib, ggplot2, Processing, D3, custom code), Hand-crafted in a graphics editor (Illustrator)",ENGINEER,2,10,more time,$140k - $160k,0,2,PRIVATE SECTOR,"No, but I identify as an Ally",ENGLISH,US / CANADA,54,18.52,37.03703703703704,37.03703703703704,3.7037037037037037,0,18.51851851851852
2019,NA,NA,UNITED STATES,Mostly Self-Taught,"Books, Workshops, Examples, Video Tutorials, Collaboration with more skilled practitioners, Working through a project, Mentoring/Teaching others",Much more,SOME COLLEGE,NA,3,No,MAN,10,Analysts,Not tracked / Unknown,"ANALYSIS, RESEARCH","INTRO, MODERATE, EXPERT",COLLABORATIVE,"Line Chart, Bar Chart, Scatterplot, Hexbin/Heatmap, Flow Diagram (Sankey, DAGRE, Flow Chart), Swarm Chart, Force-Directed Graph",ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,3,DATA VISUALIZATION IS THE FOCUS OF MY JOB,"Analysis, Summary/Overview, Exploration",10,HIRED TO DO DATA VISUALIZATION,3,6,3,EMBEDDED IN ANOTHER GROUP,"Embedded in a tool, Dashboard, Static Web Page","Design, Engineering",5,I'M ABLE TO CHOOSE MY OWN TOOLS.,"D3, Leaflet, Python, Vega, Vue, Pen & Paper","General purpose charting libraries (plotly, highcharts), Completely custom (matplotlib, ggplot2, Processing, D3, custom code)",DEVELOPER,10,10,NA,$80k - $100k,0,10,PRIVATE SECTOR,"No, but I identify as an Ally",ENGLISH,US / CANADA,50,20,20,20,20,0,20
2019,NA,NA,UNITED STATES,Mostly Self-Taught,"Examples, Collaboration with more skilled practitioners, Working through a project",Much more,NA,THE ARTS,4,No,MAN,5,"Analysts, Engineers, Scientists, marketers",Hourly,MARKETING,"INTRO, MODERATE",COLLABORATIVE,"Line Chart, Bar Chart, Pie Chart, Scatterplot, Network Diagram, Force-Directed Graph",ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,5,"DATA VISUALIZATION IS AN IMPORTANT SECONDARY PART OF MY JOB, BUT NOT THE FOCUS","Analysis, Machine Learning, Summary/Overview, Communication, Marketing, Exploration, Storytelling, Education",5,DATA VISUALIZATION IS ONLY PART OF MY JOB,5,7,3,EMBEDDED IN ANOTHER GROUP,"Embedded in a tool, Dashboard","Design, Engineering, Marketing, Research, Data Science/Analytics",5,I'M ABLE TO CHOOSE MY OWN TOOLS.,"D3, R, React, Tableau, Web Components, Canvas","Business Intelligence Tools (like Tableau), Interactive Notebooks, General purpose charting libraries (plotly, highcharts), Completely custom (matplotlib, ggplot2, Processing, D3, custom code), Hand-crafted in a graphics editor (Illustrator), Hand-crafted with pen & paper or other physical means",ENGINEER,0,35,higher level apis in d3?,$120k - $140k,0,0,PRIVATE SECTOR,No,ENGLISH,US / CANADA,45,77.78,11.11111111111111,11.11111111111111,0,0,77.77777777777777
2019,how to convey the value of high quality viz,"Stephen Few, Marti Hearst, Nathan Yau, New York Times",UNITED STATES,Mostly From School (or other formal courses),"Books, Workshops, Collaboration with more skilled practitioners, Mentoring/Teaching others",More,MASTERS,OTHER,2,No,MAN,30,"General Public, Analysts, Executives",NA,"ANALYSIS, SUMMARIZATION, RESEARCH, PR/BRANDING","INTRO, MODERATE, EXPERT",CONSULTATIVE,Bar Chart,ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,3,DATA VISUALIZATION IS THE FOCUS OF MY JOB,"Analysis, Summary/Overview, Communication, Exploration, Storytelling",30,HIRED TO DO DATA VISUALIZATION,3,3,4,EMBEDDED IN ANOTHER GROUP,Dashboard,"Design, Engineering",4,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND IT CAUSES SOME ISSUES,"D3, React","Business Intelligence Tools (like Tableau), General purpose charting libraries (plotly, highcharts)",DEVELOPER,10,0,organizational support,$140k - $160k,0,0,PRIVATE SECTOR,"No, but I identify as an Ally",ENGLISH,US / CANADA,70,0,42.857142857142854,42.857142857142854,0,0,0
